Rk,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Matches
1035,Julio Enciso,py PAR,"MF,FW",Brighton,eng Premier League,18,2004,20,806,40,23.6,9.0,7,67,1,13,26,11,1.75,21,12,+9,+1.00,+0.66,Matches
1036,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,29,1993,33,2922,89,95.5,32.5,33,89,30,0,,0,1.00,43,54,-11,-0.34,+0.31,Matches
1037,Santiago Eneme,gq EQG,MF,Nantes,fr Ligue 1,21,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
1038,Arne Engels,be BEL,MF,Augsburg,de Bundesliga,18,2003,18,1440,80,47.1,16.0,18,80,11,0,,0,1.06,18,32,-14,-0.87,-0.49,Matches
1039,Christian Eriksen,dk DEN,MF,Manchester Utd,eng Premier League,30,1992,28,2048,73,59.9,22.8,25,80,7,3,14,1,2.14,33,25,+8,+0.35,-0.11,Matches
1040,Martin Erlic,hr CRO,DF,Sassuolo,it Serie A,24,1998,28,2330,83,68.1,25.9,26,88,22,2,15,8,1.43,35,36,-1,-0.04,+1.03,Matches
1041,Tjark Ernst,de GER,GK,Hertha BSC,de Bundesliga,19,2003,1,90,90,2.9,1.0,1,90,1,0,,30,3.00,2,1,+1,+1.00,+1.85,Matches
1042,Gonzalo Escalante,ar ARG,MF,Cremonese,it Serie A,29,1993,9,555,62,16.2,6.2,7,72,3,2,27,5,0.44,3,13,-10,-1.62,-0.90,Matches
1043,Gonzalo Escalante,ar ARG,MF,Cádiz,es La Liga,29,1993,14,1121,80,32.8,12.5,13,83,8,1,45,1,1.57,13,13,0,0.00,+0.90,Matches
1044,Sergio Escudero,es ESP,"DF,MF",Valladolid,es La Liga,32,1989,23,1439,63,42.1,16.0,17,76,8,6,25,10,1.13,16,21,-5,-0.31,+0.82,Matches
1045,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,30,1992,36,3122,87,91.3,34.7,35,89,33,1,18,1,1.17,29,43,-14,-0.40,+2.31,Matches
1046,Bernardo Espinosa,co COL,DF,Girona,es La Liga,33,1989,20,1225,61,35.8,13.6,14,82,10,6,13,16,1.05,14,26,-12,-0.88,-1.50,Matches
1047,Salvatore Esposito,it ITA,MF,Spezia,it Serie A,21,2000,15,971,65,28.4,10.8,10,84,6,5,26,5,0.44,7,18,-11,-1.02,-0.28,Matches
1048,Michael Esser,de GER,GK,Bochum,de Bundesliga,34,1987,0,,,,,0,,0,0,,26,,,,,,,Matches
1049,Estanis,es ESP,FW,Barcelona,es La Liga,18,2003,0,,,,,0,,0,0,,3,,,,,,,Matches
1050,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,20,2002,23,1646,72,48.1,18.3,18,86,15,5,21,4,1.17,24,29,-5,-0.27,-0.68,Matches
1051,Pervis Estupiñán,ec ECU,"DF,MF",Villarreal,es La Liga,24,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
1052,Pervis Estupiñán,ec ECU,"DF,MF",Brighton,eng Premier League,24,1998,35,2675,76,78.2,29.7,31,83,20,4,25,1,1.63,59,43,+16,+0.54,+0.18,Matches
1053,Karl Etta Eyong,cm CMR,FW,Cádiz,es La Liga,18,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
1054,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,34,1988,13,1051,81,30.7,11.7,12,88,10,1,1,3,0.62,17,28,-11,-0.94,-0.71,Matches
1055,Edu Expósito,es ESP,MF,Espanyol,es La Liga,25,1996,28,1160,41,33.9,12.9,13,65,0,15,21,9,0.89,21,25,-4,-0.31,+0.21,Matches
1056,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,eng Premier League,24,1998,38,2636,69,77.1,29.3,30,82,15,8,23,0,1.18,38,35,+3,+0.10,+1.48,Matches
1057,Kimberly Ezekwem,de GER,DF,Freiburg,de Bundesliga,21,2001,1,8,8,0.3,0.1,0,,0,1,8,3,0.00,0,0,0,0.00,-0.21,Matches
1058,Nicolás Ezequiel Fernández,ar ARG,"MF,DF",Elche,es La Liga,22,2000,18,514,29,15.0,5.7,3,65,1,15,21,12,0.44,5,10,-5,-0.88,+0.12,Matches
1059,Abde Ezzalzouli,ma MAR,"FW,MF",Osasuna,es La Liga,20,2001,28,1504,54,44.0,16.7,19,72,2,9,16,0,1.43,20,15,+5,+0.30,+0.77,Matches
1060,Łukasz Fabiański,pl POL,GK,West Ham United,eng Premier League,37,1985,36,3111,86,91.0,34.6,36,86,33,0,,0,1.08,37,48,-11,-0.32,+0.26,Matches
1061,Fabinho,br BRA,MF,Liverpool,eng Premier League,28,1993,36,2671,74,78.1,29.7,31,82,20,5,23,0,1.78,59,34,+25,+0.84,+0.48,Matches
1062,Fábio,br BRA,"DF,MF",Nantes,fr Ligue 1,32,1990,6,224,37,6.5,2.5,3,47,0,3,27,1,1.00,3,3,0,0.00,+0.51,Matches
1063,Noah Fadiga,sn SEN,DF,Brest,fr Ligue 1,22,1999,21,1308,62,38.2,14.5,16,77,7,5,15,2,0.86,14,23,-9,-0.62,-0.58,Matches
1064,Wout Faes,be BEL,DF,Reims,fr Ligue 1,24,1998,3,270,90,7.9,3.0,3,90,3,0,,0,0.67,3,6,-3,-1.00,-1.09,Matches
1065,Wout Faes,be BEL,DF,Leicester City,eng Premier League,24,1998,31,2786,90,81.5,31.0,31,90,30,0,,0,1.03,42,51,-9,-0.29,+0.84,Matches
1066,Ryan Fage,fr FRA,MF,Troyes,fr Ligue 1,18,2003,0,,,,,0,,0,0,,3,,,,,,,Matches
1067,Nicolò Fagioli,it ITA,MF,Juventus,it Serie A,21,2001,26,1520,58,44.4,16.9,17,76,8,9,26,8,2.00,31,16,+15,+0.89,+0.51,Matches
1068,Ralf Fährmann,de GER,GK,Schalke 04,de Bundesliga,33,1988,12,1025,85,33.5,11.4,12,85,11,0,,15,1.25,11,13,-2,-0.18,+1.33,Matches
1069,Romain Faivre,fr FRA,MF,Lorient,fr Ligue 1,24,1998,16,1246,78,36.4,13.8,14,83,6,2,40,0,1.19,14,15,-1,-0.07,-0.07,Matches
1070,Romain Faivre,fr FRA,MF,Lyon,fr Ligue 1,24,1998,10,300,30,8.8,3.3,3,67,1,7,14,5,1.60,9,5,+4,+1.20,+0.80,Matches
1071,Matteo Falasca,it ITA,DF,Roma,it Serie A,18,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
1072,Radamel Falcao,co COL,FW,Rayo Vallecano,es La Liga,36,1986,27,616,23,18.0,6.8,3,75,1,24,16,5,1.11,6,9,-3,-0.44,-0.28,Matches
1073,Wladimiro Falcone,it ITA,GK,Lecce,it Serie A,27,1995,38,3420,90,100.0,38.0,38,90,38,0,,0,0.95,33,46,-13,-0.34,,Matches
1074,Fali,es ESP,"DF,MF",Cádiz,es La Liga,28,1993,25,1714,69,50.1,19.0,22,73,11,3,33,6,1.16,17,25,-8,-0.42,+0.37,Matches
1075,Fallou Fall,sn SEN,DF,Reims,fr Ligue 1,18,2004,1,32,32,0.9,0.4,0,,0,1,32,4,0.00,0,1,-1,-2.81,-2.84,Matches
1076,Mamadou Fall,sn SEN,DF,Villarreal,es La Liga,19,2002,1,30,30,0.9,0.3,0,,0,1,30,0,3.00,1,0,+1,+3.00,+2.52,Matches
1077,Alessandro Falleni,it ITA,FW,Atalanta,it Serie A,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
1078,Davide Faraoni,it ITA,"MF,DF",Hellas Verona,it Serie A,30,1991,23,1485,65,43.4,16.5,19,74,8,4,19,3,0.88,12,36,-24,-1.45,-1.27,Matches
1079,Mohamed Fares,dz ALG,"DF,FW",Lazio,it Serie A,26,1996,0,,,,,0,,0,0,,14,,,,,,,Matches
1080,Biel Farres,es ESP,DF,Girona,es La Liga,20,2002,0,,,,,0,,0,0,,5,,,,,,,Matches
1081,Ansu Fati,es ESP,FW,Barcelona,es La Liga,19,2002,36,1393,39,40.7,15.5,12,71,1,24,22,1,2.36,36,5,+31,+2.00,+1.16,Matches
1082,Giacomo Faticanti,it ITA,MF,Roma,it Serie A,18,2004,0,,,,,0,,0,0,,5,,,,,,,Matches
1083,Costantino Favasuli,it ITA,MF,Fiorentina,it Serie A,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
1084,Khalil Fayad,fr FRA,MF,Montpellier,fr Ligue 1,18,2004,24,718,30,21.0,8.0,7,67,2,17,15,8,1.21,17,15,+2,+0.25,+0.22,Matches
1085,Cheikh Faye,sn SEN,DF,Montpellier,fr Ligue 1,23,1999,2,37,19,1.1,0.4,0,,0,2,19,1,1.50,1,2,-1,-2.43,-2.54,Matches
1086,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,35,1987,14,1074,77,31.4,11.9,12,88,10,2,8,1,1.21,19,18,+1,+0.08,+0.66,Matches
1087,Jacopo Fazzini,it ITA,MF,Empoli,it Serie A,19,2003,21,825,39,24.1,9.2,8,71,1,13,20,16,1.38,6,9,-3,-0.33,-0.02,Matches
1088,Zouhair Feddal,ma MAR,DF,Valladolid,es La Liga,33,1989,8,375,47,11.0,4.2,4,68,2,4,26,5,1.25,5,7,-2,-0.48,+0.35,Matches
1089,Nabil Fekir,fr FRA,MF,Real Betis,es La Liga,29,1993,15,961,64,28.1,10.7,12,73,5,3,28,0,1.73,19,10,+9,+0.84,+0.99,Matches
1090,Felipe,br BRA,DF,Atlético Madrid,es La Liga,33,1989,3,194,65,5.7,2.2,2,90,2,1,14,11,0.33,1,3,-2,-0.93,-2.02,Matches
1091,Felipe,br BRA,DF,Nottingham Forest,eng Premier League,33,1989,16,1418,89,41.5,15.8,15,89,13,1,84,1,0.81,20,32,-12,-0.76,+0.05,Matches
1092,Luiz Felipe,it ITA,DF,Real Betis,es La Liga,25,1997,23,1763,77,51.5,19.6,22,79,16,1,16,3,1.35,23,23,0,0.00,-0.27,Matches
1093,João Félix,pt POR,"FW,MF",Chelsea,eng Premier League,22,1999,16,941,59,27.5,10.5,11,75,3,5,22,1,0.88,11,15,-4,-0.38,-0.20,Matches
1094,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,22,1999,14,650,46,19.0,7.2,7,74,1,7,18,1,1.86,11,8,+3,+0.42,-0.69,Matches
1095,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,24,1997,19,1450,76,47.4,16.1,16,86,14,3,25,1,0.95,18,27,-9,-0.56,+0.11,Matches
1096,Kiko Femenía,es ESP,DF,Villarreal,es La Liga,31,1991,20,1133,57,33.1,12.6,13,78,6,7,17,9,1.45,12,14,-2,-0.16,-0.99,Matches
1097,Evan Ferguson,ie IRL,FW,Brighton,eng Premier League,17,2004,19,950,50,27.8,10.6,10,70,1,9,28,2,1.63,21,12,+9,+0.85,+0.49,Matches
1098,Lewis Ferguson,sct SCO,MF,Bologna,it Serie A,22,1999,32,2314,72,67.7,25.7,27,82,15,5,21,4,1.50,40,30,+10,+0.39,+0.88,Matches
1099,Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,27,1994,37,3316,90,97.0,36.8,37,90,33,0,,0,2.03,57,39,+18,+0.49,+3.08,Matches
1100,Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,26,1996,32,2437,76,79.6,27.1,28,84,17,4,20,2,1.41,47,45,+2,+0.07,+0.51,Matches
1101,Aitor Fernández,es ESP,GK,Osasuna,es La Liga,31,1991,21,1890,90,55.3,21.0,21,90,21,0,,17,1.67,23,19,+4,+0.19,+0.72,Matches
1102,Álex Fernández,es ESP,"MF,FW",Cádiz,es La Liga,29,1992,28,1576,56,46.1,17.5,17,78,9,11,23,3,1.11,12,26,-14,-0.80,-0.36,Matches
1103,Álvaro Fernández,es ESP,GK,Espanyol,es La Liga,24,1998,11,990,90,28.9,11.0,11,90,11,0,,23,1.33,17,18,-1,-0.09,+0.50,Matches
1104,Carlos Fernández,es ESP,FW,Real Sociedad,es La Liga,26,1996,24,631,26,18.5,7.0,8,54,0,16,13,4,1.79,6,8,-2,-0.29,-0.87,Matches
1105,Marcos Fernández Cózar,es ESP,DF,Mallorca,es La Liga,19,2003,0,,,,,0,,0,0,,7,,,,,,,Matches
1106,Enzo Fernández,ar ARG,MF,Chelsea,eng Premier League,21,2001,18,1547,86,45.2,17.2,18,86,14,0,,0,0.83,16,25,-9,-0.52,-0.52,Matches
1107,Federico Fernández,ar ARG,DF,Elche,es La Liga,33,1989,1,90,90,2.6,1.0,1,90,1,0,,4,0.00,1,2,-1,-1.00,-0.03,Matches
1108,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,26,1996,27,2156,80,63.0,24.0,24,83,21,3,53,6,1.26,26,42,-16,-0.67,+0.33,Matches
1109,Nehemiah Fernandez,fr FRA,DF,Paris Saint-Germain,fr Ligue 1,17,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
1110,Valery Fernández,es ESP,"MF,DF",Girona,es La Liga,22,1999,25,967,39,28.3,10.7,7,75,1,18,24,9,1.24,14,14,0,0.00,-0.11,Matches
1111,Fernando,br BRA,"MF,DF",Sevilla,es La Liga,35,1987,22,1577,72,46.1,17.5,19,81,11,3,14,2,1.50,30,24,+6,+0.34,+0.98,Matches
1112,Fernando,es ESP,GK,Almería,es La Liga,32,1990,37,3285,89,96.1,36.5,37,89,36,0,,1,1.11,48,61,-13,-0.36,+1.64,Matches
1113,Ichem Ferrah,fr FRA,FW,Lille,fr Ligue 1,16,2005,0,,,,,0,,0,0,,2,,,,,,,Matches
1114,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,28,1994,12,868,72,25.4,9.6,10,83,7,2,20,3,0.17,4,18,-14,-1.45,-0.29,Matches
1115,Alex Ferrari,it ITA,DF,Cremonese,it Serie A,28,1994,16,1007,63,29.4,11.2,13,74,5,3,15,4,0.88,10,21,-11,-0.98,-0.16,Matches
1116,Gabriele Ferrarini,it ITA,DF,Monza,it Serie A,22,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
1117,Andrea Ferraris,it ITA,FW,Monza,it Serie A,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
1118,Salvador Ferrer,es ESP,MF,Spezia,it Serie A,24,1998,5,136,27,4.0,1.5,0,,0,5,27,27,1.17,1,3,-2,-1.32,-0.53,Matches
1119,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,30,1992,34,2738,81,80.1,30.4,32,84,20,2,28,0,1.26,52,50,+2,+0.07,-0.07,Matches
1120,Fidel,es ESP,"MF,FW",Elche,es La Liga,32,1989,27,1714,63,50.1,19.0,21,73,4,6,30,1,0.81,14,29,-15,-0.79,+0.37,Matches
1121,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,24,1998,2,47,24,1.4,0.5,0,,0,2,24,1,0.50,2,0,+2,+3.83,+4.10,Matches
1122,Ryan Finnigan,eng ENG,MF,Southampton,eng Premier League,18,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
1123,Matteo Fiorenza,it ITA,GK,Torino,it Serie A,19,2003,0,,,,,0,,0,0,,27,,,,,,,Matches
1124,Vincenzo Fiorillo,it ITA,GK,Salernitana,it Serie A,32,1990,1,90,90,2.6,1.0,1,90,1,0,,32,3.00,3,2,+1,+1.00,+1.41,Matches
1125,Roberto Firmino,br BRA,FW,Liverpool,eng Premier League,30,1991,25,1213,49,35.5,13.5,13,73,3,12,22,0,1.64,28,17,+11,+0.82,+0.12,Matches
1126,Junior Firpo,do DOM,DF,Leeds United,eng Premier League,25,1996,19,1368,72,40.0,15.2,14,86,10,5,32,11,0.74,17,33,-16,-1.05,-0.44,Matches
1127,Kilian Fischer,de GER,DF,Wolfsburg,de Bundesliga,21,2000,10,502,50,16.4,5.6,5,86,2,5,14,15,2.20,6,8,-2,-0.36,-0.75,Matches
1128,Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,29,1993,34,3060,90,100.0,34.0,34,90,34,0,,0,1.74,51,44,+7,+0.21,,Matches
1129,Junior Flemmings,jm JAM,"FW,MF",Toulouse,fr Ligue 1,26,1996,0,,,,,0,,0,0,,1,,,,,,,Matches
1130,Florian Flick,de GER,MF,Schalke 04,de Bundesliga,22,2000,8,512,64,16.7,5.7,5,85,4,3,30,7,0.63,6,12,-6,-1.05,0.00,Matches
1131,Alexis Flips,fr FRA,"MF,DF",Reims,fr Ligue 1,22,2000,33,1978,60,57.8,22.0,28,68,4,5,17,3,1.45,29,23,+6,+0.27,+0.65,Matches
1132,Alessandro Florenzi,it ITA,DF,Milan,it Serie A,31,1991,6,203,34,5.9,2.3,2,73,1,4,14,8,1.33,3,1,+2,+0.89,+0.36,Matches
1133,Romano Floriani,it ITA,MF,Lazio,it Serie A,19,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
1134,Phil Foden,eng ENG,"FW,MF",Manchester City,eng Premier League,22,2000,32,1842,58,53.9,20.5,22,77,11,10,15,1,2.31,49,15,+34,+1.66,+0.12,Matches
1135,Seko Fofana,ci CIV,MF,Lens,fr Ligue 1,27,1995,35,3073,88,89.9,34.1,34,89,28,1,45,1,2.20,58,25,+33,+0.97,-0.59,Matches
1136,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,21,2000,2,180,90,5.3,2.0,2,90,2,0,,0,0.50,4,6,-2,-1.00,-0.58,Matches
1137,Wesley Fofana,fr FRA,DF,Chelsea,eng Premier League,21,2000,15,1183,79,34.6,13.1,12,85,7,3,54,1,1.00,13,18,-5,-0.38,-0.22,Matches
1138,Yahia Fofana,ci CIV,GK,Angers,fr Ligue 1,21,2000,11,990,90,28.9,11.0,11,90,11,0,,16,0.91,12,19,-7,-0.64,+0.88,Matches
1139,Youssouf Fofana,fr FRA,MF,Monaco,fr Ligue 1,23,1999,36,3086,86,90.2,34.3,35,87,32,1,45,0,1.78,65,48,+17,+0.50,+1.84,Matches
1140,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,27,1994,24,1976,82,57.8,22.0,23,85,16,1,13,0,1.46,28,25,+3,+0.14,+0.32,Matches
1141,Alessandro Fontanarosa,it ITA,DF,Inter,it Serie A,19,2003,0,,,,,0,,0,0,,7,,,,,,,Matches
1142,José Fonte,pt POR,DF,Lille,fr Ligue 1,38,1983,31,2592,84,75.8,28.8,30,86,28,1,14,2,1.61,41,30,+11,+0.38,-0.71,Matches
1143,Pablo Fornals,es ESP,MF,West Ham United,eng Premier League,26,1996,32,1503,47,43.9,16.7,17,75,3,15,16,6,1.09,17,28,-11,-0.66,-0.56,Matches
1144,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,de Bundesliga,30,1991,30,1482,49,48.4,16.5,16,72,2,14,23,3,1.87,28,26,+2,+0.12,-1.08,Matches
1145,Adam Forshaw,eng ENG,MF,Leeds United,eng Premier League,30,1991,12,479,40,14.0,5.3,5,68,1,7,20,4,0.50,4,13,-9,-1.69,-1.05,Matches
1146,Fraser Forster,eng ENG,GK,Tottenham Hotspur,eng Premier League,34,1988,14,1215,87,35.5,13.5,13,90,13,1,45,24,1.29,26,24,+2,+0.15,-0.06,Matches
1147,Philipp Förster,de GER,MF,Bochum,de Bundesliga,27,1995,25,1309,52,42.8,14.5,15,72,2,10,23,6,1.12,23,28,-5,-0.34,+1.04,Matches
1148,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,30,1992,1,7,7,0.2,0.1,0,,0,1,7,10,3.00,2,0,+2,+25.71,+24.74,Matches
1149,Fortuño,es ESP,GK,Espanyol,es La Liga,20,2001,0,,,,,0,,0,0,,5,,,,,,,Matches
1150,Timothy Fosu-Mensah,nl NED,MF,Leverkusen,de Bundesliga,24,1998,11,191,17,6.2,2.1,1,53,0,10,14,19,2.27,5,2,+3,+1.41,+1.26,Matches
1151,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,29,1993,30,1738,58,50.8,19.3,17,88,15,13,19,8,1.17,17,24,-7,-0.36,-0.58,Matches
1152,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,24,1998,24,1958,82,57.3,21.8,22,86,17,2,36,3,1.92,41,24,+17,+0.78,+0.66,Matches
1153,Gianluca Frabotta,it ITA,"DF,MF",Lecce,it Serie A,23,1999,0,,,,,0,,0,0,,4,,,,,,,Matches
1154,Raphael Framberger,de GER,"MF,DF",Augsburg,de Bundesliga,26,1995,3,176,59,5.8,2.0,2,80,0,1,17,8,0.33,2,6,-4,-2.05,-1.51,Matches
1155,Tyrese Francois,au AUS,MF,Fulham,eng Premier League,22,2000,1,1,1,0.0,0.0,0,,0,1,1,6,1.00,0,0,0,0.00,-0.05,Matches
1156,Noah Francoise,fr FRA,MF,Rennes,fr Ligue 1,19,2003,0,,,,,0,,0,0,,4,,,,,,,Matches
1157,Bartol Franjić,hr CRO,MF,Wolfsburg,de Bundesliga,22,2000,5,227,45,7.4,2.5,3,71,0,2,7,10,1.80,3,5,-2,-0.79,-1.14,Matches
1158,Przemysław Frankowski,pl POL,MF,Lens,fr Ligue 1,27,1995,37,2833,77,82.8,31.5,31,85,18,6,32,0,2.19,57,21,+36,+1.14,+0.68,Matches
1159,Nathan Fraser,ie IRL,FW,Wolves,eng Premier League,17,2005,0,,,,,0,,0,0,,1,,,,,,,Matches
1160,Ryan Fraser,sct SCO,FW,Newcastle United,eng Premier League,28,1994,8,313,39,9.2,3.5,3,67,0,5,22,8,1.63,3,3,0,0.00,-1.01,Matches
1161,Davide Frattesi,it ITA,MF,Sassuolo,it Serie A,22,1999,36,2873,80,84.0,31.9,35,81,15,1,33,1,1.22,40,47,-7,-0.22,+0.93,Matches
1162,Oscar Fraulo,dk DEN,MF,Gladbach,de Bundesliga,18,2003,2,8,4,0.3,0.1,0,,0,2,4,13,0.00,0,0,0,0.00,+0.09,Matches
1163,Fred,br BRA,MF,Manchester Utd,eng Premier League,29,1993,35,1249,36,36.5,13.9,12,74,6,23,16,3,1.97,24,22,+2,+0.14,-0.39,Matches
1164,Ryan Fredericks,eng ENG,DF,Bournemouth,eng Premier League,29,1992,12,533,44,15.6,5.9,5,74,1,7,23,2,1.00,11,11,0,0.00,+1.06,Matches
1165,Iván Fresneda,es ESP,"DF,MF",Valladolid,es La Liga,17,2004,22,1743,79,51.0,19.4,18,85,15,4,51,12,0.86,19,33,-14,-0.72,+0.14,Matches
1166,Remo Freuler,ch SUI,MF,Nottingham Forest,eng Premier League,30,1992,28,2161,77,63.2,24.0,24,84,16,4,38,8,0.82,17,47,-30,-1.25,-1.25,Matches
1167,Michael Frey,ch SUI,FW,Schalke 04,de Bundesliga,28,1994,15,868,58,28.4,9.6,10,74,1,5,25,4,1.00,8,19,-11,-1.14,-0.11,Matches
1168,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,24,1998,30,2594,86,84.8,28.8,30,86,27,0,,0,1.07,45,54,-9,-0.31,+0.46,Matches
1169,Marvin Friedrich,de GER,DF,Gladbach,de Bundesliga,26,1995,23,1248,54,40.8,13.9,13,90,13,10,8,10,1.30,27,29,-2,-0.14,-0.09,Matches
1170,Jeremie Frimpong,nl NED,"MF,DF",Leverkusen,de Bundesliga,21,2000,34,2708,80,88.5,30.1,32,82,16,2,41,0,1.47,50,40,+10,+0.33,+0.84,Matches
1171,Leo Fuhr Hjelde,no NOR,DF,Leeds United,eng Premier League,18,2003,0,,,,,0,,0,0,,5,,,,,,,Matches
1172,Chris Führich,de GER,"MF,FW",Stuttgart,de Bundesliga,24,1998,33,1884,57,61.6,20.9,21,72,1,12,31,0,0.91,27,35,-8,-0.38,-0.08,Matches
1173,Toni Fuidias,es ESP,GK,Girona,es La Liga,21,2001,0,,,,,0,,0,0,,35,,,,,,,Matches
1174,Angelo Fulgini,nc NCL,MF,Mainz 05,de Bundesliga,25,1996,16,525,33,17.2,5.8,5,56,0,11,22,2,1.19,5,11,-6,-1.03,-1.21,Matches
1175,Angelo Fulgini,nc NCL,"MF,FW",Lens,fr Ligue 1,25,1996,17,858,50,25.1,9.5,12,65,0,5,15,0,2.29,22,6,+16,+1.68,+0.87,Matches
1176,Niclas Füllkrug,de GER,FW,Werder Bremen,de Bundesliga,29,1993,28,2477,88,80.9,27.5,28,88,26,0,,1,1.18,41,46,-5,-0.18,+1.05,Matches
1177,Diego Fuoli,es ESP,GK,Almería,es La Liga,24,1997,0,,,,,0,,0,0,,15,,,,,,,Matches
1178,James Furlong,ie IRL,"DF,MF",Brighton,eng Premier League,20,2002,0,,,,,0,,0,0,,1,,,,,,,Matches
1179,Matteo Gabbia,it ITA,DF,Milan,it Serie A,22,1999,12,613,51,17.9,6.8,6,87,5,6,16,24,1.92,11,14,-3,-0.44,-1.21,Matches
1180,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,it Serie A,30,1991,35,2354,67,68.8,26.2,27,79,11,8,29,2,0.49,19,48,-29,-1.11,+0.41,Matches
1181,Gianluca Gaetano,it ITA,MF,Napoli,it Serie A,22,2000,8,76,10,2.2,0.8,0,,0,8,10,25,2.75,5,0,+5,+5.92,+4.74,Matches
1182,Roberto Gagliardini,it ITA,MF,Inter,it Serie A,28,1994,19,783,41,22.9,8.7,7,81,5,12,18,16,2.32,16,9,+7,+0.80,+0.05,Matches
1183,Adolfo Gaich,ar ARG,FW,Hellas Verona,it Serie A,23,1999,16,726,45,21.2,8.1,8,67,1,8,24,2,1.06,7,13,-6,-0.74,-0.01,Matches
1184,Cody Gakpo,nl NED,FW,Liverpool,eng Premier League,23,1999,21,1458,69,42.6,16.2,17,81,6,4,22,0,1.86,32,19,+13,+0.80,+0.11,Matches
1185,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,27,1994,37,3160,85,92.4,35.1,36,87,32,1,15,0,1.16,42,49,-7,-0.20,+0.84,Matches
1186,Iñigo Ruiz de Galarreta,es ESP,MF,Mallorca,es La Liga,28,1993,30,2449,82,71.6,27.2,28,87,19,2,3,0,1.53,29,25,+4,+0.15,+1.07,Matches
1187,Pablo Galdames Millán,cl CHI,MF,Cremonese,it Serie A,25,1996,13,734,56,21.5,8.2,10,67,2,3,23,5,1.15,9,12,-3,-0.37,+0.64,Matches
1188,Conor Gallagher,eng ENG,MF,Chelsea,eng Premier League,22,2000,35,1621,46,47.4,18.0,18,73,8,17,18,2,1.23,15,22,-7,-0.39,-0.29,Matches
1189,Antonino Gallo,it ITA,DF,Lecce,it Serie A,22,2000,32,2486,78,72.7,27.6,28,86,23,4,21,4,1.09,24,28,-4,-0.14,+0.72,Matches
1190,Gauthier Gallon,fr FRA,GK,Troyes,fr Ligue 1,29,1993,30,2667,89,78.0,29.6,30,89,29,0,,5,0.60,35,65,-30,-1.01,-0.30,Matches
1191,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,32,1989,19,1477,78,48.3,16.4,17,82,8,2,42,3,0.79,15,37,-22,-1.34,-0.77,Matches
1192,Kévin Gameiro,fr FRA,FW,Strasbourg,fr Ligue 1,35,1987,34,2098,62,61.3,23.3,23,80,8,11,24,1,1.00,29,34,-5,-0.21,-0.01,Matches
1193,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,32,1989,33,2577,78,75.4,28.6,32,80,14,1,29,0,1.00,25,45,-20,-0.70,-0.38,Matches
1194,Ignatius Ganago,cm CMR,"FW,MF",Nantes,fr Ligue 1,23,1999,28,1520,54,44.4,16.9,16,77,5,12,25,1,0.89,20,28,-8,-0.47,0.00,Matches
1195,Ignatius Ganago,cm CMR,"FW,MF",Lens,fr Ligue 1,23,1999,4,59,15,1.7,0.7,0,,0,4,15,0,2.50,1,2,-1,-1.53,-2.60,Matches
